product_id,product_title,rating,summary,review
CLT2023F010,Women's Casual Cardigan,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023M010,Men's Striped Formal Shirt,5,Highly recommended,Awesome Shirt Quality 5 * !!Stripes Are Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023M010,Men's Striped Formal Shirt,5,Fabulous!,It so nice but stripes so elegant but otherwise is best shirt and comfortable nice product.....
CLT2023M010,Men's Striped Formal Shirt,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and pattern will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That shirt was not as comfortable as this shirt provides. Really happy to advise all of you if are searching for formal shirts please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023M010,Men's Striped Formal Shirt,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023M010,Men's Striped Formal Shirt,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023M010,Men's Striped Formal Shirt,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Pattern quality is too good. Satisfactory with looks and build quality, could have been better."
CLT2023M010,Men's Striped Formal Shirt,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & pattern is too good & durability also superb
CLT2023M010,Men's Striped Formal Shirt,5,Terrific,"Amazing product - material quality was awesome, it has elegant pattern which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023M010,Men's Striped Formal Shirt,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M010,Men's Striped Formal Shirt,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K009,Kids' Hooded Sweatshirt,4,Good choice,Nice build quality.. material is best itself.. style at casual is nice. .. nice support from flipkart and delivery partner
CLT2023K009,Kids' Hooded Sweatshirt,1,Terrible product,"After using for about 8 days, right side of the hood is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023K009,Kids' Hooded Sweatshirt,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local sweatshirts. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023K009,Kids' Hooded Sweatshirt,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, kids' hooded sweatshirt is very very excellent product fast shipping super totally casual friendly go for it"
CLT2023K009,Kids' Hooded Sweatshirt,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your kid the quality was great
CLT2023K009,Kids' Hooded Sweatshirt,4,Very Good,It's very good and its design is very nice. This sweatshirt is very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023K009,Kids' Hooded Sweatshirt,5,Excellent,"Good product. Never used hooded sweatshirts before. Now I am happy to see ease in my kid's wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever my kid wears it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023K009,Kids' Hooded Sweatshirt,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and my kid didn't feel any discomfort or pain even after continuous use of 8 hrs which they usually do with other sweatshirts."
CLT2023K009,Kids' Hooded Sweatshirt,5,Excellent,I like It Sweatshirt Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023K009,Kids' Hooded Sweatshirt,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Zipper quality is too short (even if you are walking by holding the sweatshirt in your hand you will feel zipper disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
